Date,Raw_Material_Usage_(kg),Production_Volume,Production_Efficiency_(%),Recycling_Efforts_(%),Packaging_Material_Usage_(kg),Energy_Consumption_(kWh),Transportation_Waste_(kg),End_of_Life_Waste_(kg),Sell_In_Quantity,Sell_Out_Quantity,Inflation_Rate,Disposable_Income,Sell_Out_to_Sell_In_Ratio,Profit
2/9/1984,398,4687,86.00379002,38.5110076,96,43862,73,863,519.131116,438.0168791,0.029635347,67183,0.84,119.047619
2/10/1984,964,2999,94.47779158,31.39506958,56,14422,94,700,279.0329749,214.1415854,0.029635347,67183,0.77,129.8701299
2/11/1984,271,4353,84.83659379,47.66274733,119,19831,14,102,298.5003917,244.9649954,0.029635347,67183,0.82,121.9512195
2/12/1984,398,1990,83.59643827,17.308414,194,20507,98,778,506.1528381,158.9839043,0.029635347,67183,0.31,322.5806452
2/13/1984,313,1291,76.43941478,49.33392046,175,13751,42,799,567.7996581,348.7912186,0.029635347,67183,0.61,163.9344262
2/14/1984,317,1318,78.97118189,41.87743141,128,38973,21,693,301.7449612,120.0490706,0.029635347,67183,0.4,250
2/15/1984,940,3670,77.33998106,25.36736766,194,40220,11,138,447.7505876,381.2369133,0.029635347,67183,0.85,117.6470588
2/16/1984,178,1579,73.45336862,18.03901187,52,29340,92,116,525.620255,168.7176127,0.029635347,67183,0.32,312.5
2/17/1984,498,3110,89.66936867,42.10043912,75,34741,17,502,311.4786696,228.742148,0.029635347,67183,0.73,136.9863014
2/18/1984,797,3354,79.64153236,39.025813,199,31923,34,111,538.5985329,146.0056264,0.029635347,67183,0.27,370.3703704
2/19/1984,280,4363,76.98363576,31.25290226,133,44242,82,756,459.1065807,446.1283028,0.029635347,67183,0.97,103.0927835
2/20/1984,356,3572,82.81056316,38.2926432,140,35760,25,221,522.3756855,126.5382095,0.029635347,67183,0.24,416.6666667
2/21/1984,735,2127,75.95845714,25.13272373,170,21142,34,278,511.0196923,71.38052845,0.029635347,67183,0.14,714.2857143
2/22/1984,949,2959,78.97866682,28.74408497,119,44932,82,124,382.8591981,137.8942027,0.029635347,67183,0.36,277.7777778
2/23/1984,649,3258,75.3016283,45.68577098,122,25258,75,762,236.8535717,197.918738,0.029635347,67183,0.84,119.047619
2/24/1984,118,1868,76.94505686,41.68378899,90,12658,28,976,329.3238017,227.1198633,0.029635347,67183,0.69,144.9275362
2/25/1984,807,1410,90.84223829,26.12462208,164,33811,92,564,345.5466491,238.4758564,0.029635347,67183,0.69,144.9275362
2/26/1984,485,4220,84.77130649,30.5286253,148,10068,66,171,457.484296,214.1415854,0.029635347,67183,0.47,212.7659574
2/27/1984,943,1012,86.56108325,33.17297553,77,31038,53,433,519.131116,455.8620112,0.029635347,67183,0.88,113.6363636
2/28/1984,349,4086,72.63808538,42.8136578,95,34200,78,371,522.3756855,472.0848586,0.029635347,67183,0.9,111.1111111
2/29/1984,334,3998,75.02040654,44.48122413,115,26757,41,617,384.4814828,191.429599,0.029635347,67183,0.5,200
3/1/1984,985,3972,73.60588904,12.44789747,131,38356,14,769,317.7990002,184.9012365,0.021061717,47562,0.58,172.4137931
3/2/1984,215,4517,81.32428721,45.37928546,109,13381,35,605,420.3614048,294.6863456,0.021061717,47562,0.7,142.8571429
3/3/1984,313,1613,82.10918054,22.64493704,128,42604,99,587,206.5693501,112.674191,0.021061717,47562,0.55,181.8181818
3/4/1984,820,4183,71.77727918,16.48127636,186,45243,75,740,391.4705866,138.6759273,0.021061717,47562,0.35,285.7142857
3/5/1984,108,4889,87.54666009,31.57742432,118,32669,84,196,283.1300183,117.0078137,0.021061717,47562,0.41,243.902439
3/6/1984,622,1374,89.78039353,47.55163884,61,32568,40,422,304.798132,232.5710865,0.021061717,47562,0.76,131.5789474
3/7/1984,292,1339,93.90489339,46.41655548,184,11795,43,274,205.1248092,135.7868455,0.021061717,47562,0.66,151.5151515
3/8/1984,365,4767,70.11695039,10.97001433,82,38257,39,964,379.9142593,332.2444093,0.021061717,47562,0.87,114.9425287
3/9/1984,960,1849,73.88980452,37.33330021,192,15983,66,516,171.9003683,134.3423046,0.021061717,47562,0.78,128.2051282
3/10/1984,932,3478,70.7063139,45.75545793,95,26337,85,782,186.3457774,135.7868455,0.021061717,47562,0.73,136.9863014
3/11/1984,344,1875,81.82606736,20.29034678,82,24545,20,741,372.6915548,353.9125229,0.021061717,47562,0.95,105.2631579
3/12/1984,473,3997,85.12135309,35.74950555,97,43424,25,701,273.018232,267.2400683,0.021061717,47562,0.98,102.0408163
3/13/1984,210,1827,88.34010601,34.96179583,179,29270,99,600,267.2400683,151.6767955,0.021061717,47562,0.57,175.4385965
3/14/1984,134,1179,89.1412263,36.04476741,77,38288,79,710,314.9099184,190.6794001,0.021061717,47562,0.61,163.9344262
3/15/1984,704,2192,82.8971757,27.57835113,197,23430,41,524,366.9133911,335.1334911,0.021061717,47562,0.91,109.8901099
3/16/1984,525,2970,79.94757771,39.68903548,195,24348,41,603,429.0286502,283.1300183,0.021061717,47562,0.66,151.5151515
3/17/1984,766,2306,87.13738738,29.76172088,52,12023,41,290,325.0217047,314.9099184,0.021061717,47562,0.97,103.0927835
3/18/1984,880,2798,87.01135316,28.11109484,90,24200,54,950,431.9177321,260.0173638,0.021061717,47562,0.6,166.6666667
3/19/1984,824,4188,78.17478857,29.91249625,160,31674,46,341,388.5815048,69.33796367,0.021061717,47562,0.18,555.5555556
3/20/1984,177,2330,84.18568507,48.98635818,101,16008,47,181,358.2461457,306.2426729,0.021061717,47562,0.85,117.6470588
3/21/1984,743,4873,85.05473232,29.07294619,170,34538,33,253,287.4636411,171.9003683,0.021061717,47562,0.6,166.6666667
3/22/1984,911,1166,80.27179264,46.03897397,178,35227,50,714,430.4731911,93.89515914,0.021061717,47562,0.22,454.5454545
3/23/1984,282,3645,93.31399199,21.68043587,116,34846,53,370,264.3509865,189.2348592,0.021061717,47562,0.72,138.8888889
3/24/1984,742,3883,72.7386,34.9174192,176,42593,20,468,273.018232,222.4593001,0.021061717,47562,0.81,123.4567901
3/25/1984,137,3219,79.21800231,29.03322734,177,44187,78,506,325.0217047,261.4619047,0.021061717,47562,0.8,125
3/26/1984,677,1506,88.54298904,26.6495686,116,46052,77,936,339.4671138,182.0121546,0.021061717,47562,0.54,185.1851852
3/27/1984,335,4442,90.17305686,20.41043888,132,38521,11,827,403.0269139,180.5676137,0.021061717,47562,0.45,222.2222222
3/28/1984,382,4436,90.34968036,29.48769978,73,21519,37,828,398.6932911,316.3544593,0.021061717,47562,0.79,126.5822785
3/29/1984,705,1656,77.94009018,38.72957042,76,12351,47,273,387.1369638,154.5658774,0.021061717,47562,0.4,250
3/30/1984,815,1002,90.18255465,21.18941389,111,38379,76,368,319.2435411,86.67245459,0.021061717,47562,0.27,370.3703704
3/31/1984,948,2711,87.82435566,39.45854688,58,18442,69,260,290.3527229,238.3492501,0.021061717,47562,0.82,121.9512195
4/1/1984,827,4452,87.15574669,20.75325531,167,29283,79,183,334.0793864,251.818633,0.038895029,74673,0.75,133.3333333
4/2/1984,640,3339,79.72436175,41.08469073,77,42809,48,484,216.5640243,208.1700699,0.038895029,74673,0.96,104.1666667
4/3/1984,984,2015,89.89248048,33.13085387,191,41565,19,992,461.6674938,224.9579788,0.038895029,74673,0.49,204.0816327
4/4/1984,570,3868,82.9980611,48.88163739,99,46295,44,468,290.4308233,157.8063433,0.038895029,74673,0.54,185.1851852
4/5/1984,868,2008,84.4107901,46.84466651,67,22447,24,735,265.2489601,129.2668983,0.038895029,74673,0.49,204.0816327
4/6/1984,890,4113,78.62980907,31.92807983,148,44227,12,851,342.4733408,65.47284457,0.038895029,74673,0.19,526.3157895
4/7/1984,376,4173,86.63948982,11.86881178,93,35458,31,604,498.6008933,376.0491586,0.038895029,74673,0.75,133.3333333
4/8/1984,638,3946,70.13297173,18.96912145,131,46000,48,821,429.7704669,214.8852335,0.038895029,74673,0.5,200
4/9/1984,371,4747,79.61265602,28.91935826,181,32773,39,909,379.4067403,340.7945499,0.038895029,74673,0.9,111.1111111
4/10/1984,700,2763,82.78673035,40.37105572,172,19995,24,998,441.5220031,241.7458876,0.038895029,74673,0.55,181.8181818
4/11/1984,387,4546,70.99544722,38.73629134,88,28641,77,447,193.0609519,120.8729438,0.038895029,74673,0.63,158.7301587
4/12/1984,313,3024,83.10366029,29.33169003,77,43165,10,604,459.9887029,394.5158583,0.038895029,74673,0.86,116.2790698
4/13/1984,150,3884,90.30108029,16.11390629,82,41600,22,820,332.4005955,288.7520325,0.038895029,74673,0.87,114.9425287
4/14/1984,570,2862,90.42718083,43.47657659,149,47454,52,521,488.5281479,384.443113,0.038895029,74673,0.79,126.5822785
4/15/1984,761,1997,94.73338645,15.45816452,106,31202,61,133,466.7038664,231.6731423,0.038895029,74673,0.5,200
4/16/1984,582,2750,77.12326332,37.88034183,159,41644,26,185,475.0978209,312.2551049,0.038895029,74673,0.66,151.5151515
4/17/1984,342,4113,94.48647308,41.84735529,120,27071,56,240,392.8370674,134.3032709,0.038895029,74673,0.34,294.1176471
4/18/1984,644,1812,86.23255782,41.25025336,194,15007,72,590,397.8734401,203.1336973,0.038895029,74673,0.51,196.0784314
4/19/1984,216,2038,86.23388816,48.87946387,158,17090,33,606,401.2310218,396.1946492,0.038895029,74673,0.99,101.010101
4/20/1984,750,2978,87.84898244,20.69327357,60,46577,99,740,263.5701692,67.15163546,0.038895029,74673,0.25,400
4/21/1984,762,3241,78.93103149,23.79125577,113,29624,70,912,471.7402391,105.7638258,0.038895029,74673,0.22,454.5454545
4/22/1984,261,4978,90.9181022,39.12273315,186,16521,41,777,315.6126866,119.1941529,0.038895029,74673,0.38,263.1578947
4/23/1984,471,1498,93.67677118,15.72031835,121,46825,41,318,498.6008933,83.93954432,0.038895029,74673,0.17,588.2352941
4/24/1984,766,1904,91.30644821,26.52368727,96,35584,80,720,391.1582765,317.2914775,0.038895029,74673,0.81,123.4567901
4/25/1984,482,3643,72.01675706,17.07883507,131,15714,73,744,322.3278502,288.7520325,0.038895029,74673,0.9,111.1111111
4/26/1984,538,4122,72.75481648,25.06293284,117,45034,82,521,433.1280487,141.0184345,0.038895029,74673,0.33,303.030303
4/27/1984,341,4214,87.97495418,12.04284121,68,16366,93,438,374.3703677,176.2730431,0.038895029,74673,0.47,212.7659574
4/28/1984,355,2091,93.27449143,43.91205051,137,17906,31,661,409.6249763,371.0127859,0.038895029,74673,0.91,109.8901099
4/29/1984,209,2953,78.96020687,49.08679428,152,18454,44,916,426.4128851,325.685432,0.038895029,74673,0.76,131.5789474
4/30/1984,598,2731,92.91361011,45.34331379,126,19251,100,840,454.9523302,142.6972253,0.038895029,74673,0.31,322.5806452
5/1/1984,853,2582,80.49676295,39.99093472,188,11378,34,925,263.3343084,234.0749408,0.022973717,76161,0.89,112.3595506
5/2/1984,503,3979,85.59362426,34.50504817,68,44919,59,451,483.640135,418.2368427,0.022973717,76161,0.86,116.2790698
5/3/1984,846,1846,82.69761096,27.27063408,52,16243,38,125,616.1678588,77.45126717,0.022973717,76161,0.13,769.2307692
5/4/1984,975,1875,70.74810013,29.41965881,149,18599,90,480,475.0344387,444.0539318,0.022973717,76161,0.93,107.5268817
5/5/1984,919,1649,85.67981896,31.87069155,141,18432,41,909,569.6970985,378.6506395,0.022973717,76161,0.66,151.5151515
5/6/1984,405,2064,79.19607548,28.73729202,152,47135,14,210,342.5067148,227.1903837,0.022973717,76161,0.66,151.5151515
5/7/1984,903,4519,70.45677039,25.18769506,171,31496,63,323,306.3627901,216.8635481,0.022973717,76161,0.71,140.8450704
5/8/1984,461,1778,78.62657452,25.25824159,102,27243,80,354,366.6026646,296.0359545,0.022973717,76161,0.81,123.4567901
5/9/1984,301,1557,80.12073834,16.66118229,71,40693,20,355,511.1783633,144.5756987,0.022973717,76161,0.28,357.1428571
5/10/1984,939,1198,89.58504482,33.64018428,55,20205,43,337,213.4212695,98.10493842,0.022973717,76161,0.46,217.3913043
5/11/1984,282,1019,94.26524989,35.80695418,109,39568,58,456,230.6326622,199.6521554,0.022973717,76161,0.87,114.9425287
5/12/1984,579,3220,91.97654064,43.80043053,145,26690,82,674,352.8335504,244.4017764,0.022973717,76161,0.69,144.9275362
5/13/1984,362,2872,94.5039124,42.45492234,120,17695,94,253,559.3702629,283.9879796,0.022973717,76161,0.51,196.0784314
5/14/1984,296,4477,86.24528625,40.02091674,97,30999,71,519,437.1693747,278.8245618,0.022973717,76161,0.64,156.25
5/15/1984,648,3095,85.34714127,19.25347254,120,37307,64,623,542.1588702,333.9010185,0.022973717,76161,0.62,161.2903226
5/16/1984,887,2243,84.60112239,17.4951257,94,26291,83,581,270.2188655,175.5562056,0.022973717,76161,0.65,153.8461538
5/17/1984,955,1592,73.56954791,28.65875885,162,34832,15,292,562.8125414,135.9700024,0.022973717,76161,0.24,416.6666667
5/18/1984,430,4696,75.68068374,42.16190788,72,12220,78,410,456.1019067,75.7301279,0.022973717,76161,0.17,588.2352941
5/19/1984,560,3217,94.90907401,29.206783,72,28691,85,681,438.890514,218.5846874,0.022973717,76161,0.5,200
5/20/1984,968,1624,79.40304847,40.17832309,139,23251,83,755,382.092918,299.4782331,0.022973717,76161,0.78,128.2051282
5/21/1984,580,2407,82.05614099,38.46540324,166,13620,80,753,552.4857058,149.7391165,0.022973717,76161,0.27,370.3703704
5/22/1984,484,2595,90.79147466,34.53996042,153,43695,30,961,392.4197537,370.0449432,0.022973717,76161,0.94,106.3829787
5/23/1984,270,3271,71.11672407,44.65139978,92,17318,78,418,604.1198839,456.1019067,0.022973717,76161,0.75,133.3333333
5/24/1984,217,2543,87.15894456,16.38458021,129,34044,41,405,425.1213998,223.7481052,0.022973717,76161,0.53,188.6792453
5/25/1984,913,2822,91.47013758,19.5508602,84,41281,59,329,357.9969683,134.2488631,0.022973717,76161,0.37,270.2702703
5/26/1984,417,4605,93.12277498,36.2308981,144,46496,48,292,352.8335504,160.0659522,0.022973717,76161,0.45,222.2222222
5/27/1984,739,4335,87.02225828,39.51755623,139,22456,74,168,351.1124112,301.1993723,0.022973717,76161,0.86,116.2790698
5/28/1984,249,4523,84.18180711,17.35435961,100,39647,28,158,433.7270962,335.6221577,0.022973717,76161,0.77,129.8701299
5/29/1984,165,4184,72.0803911,31.69637149,139,32586,19,538,375.208361,327.0164614,0.022973717,76161,0.87,114.9425287
5/30/1984,357,2086,77.92197148,32.39645254,71,35029,19,136,335.6221577,182.4407627,0.022973717,76161,0.54,185.1851852
5/31/1984,950,3240,87.77182466,34.47472688,60,31585,33,324,456.1019067,270.2188655,0.022973717,76161,0.59,169.4915254
6/1/1984,133,1234,77.35162004,26.2426217,74,21640,26,197,338.5294793,146.4336817,0.025073083,61505,0.43,232.5581395
6/2/1984,431,3843,81.02080694,48.30341339,90,22803,22,663,495.985051,455.0466024,0.025073083,61505,0.92,108.6956522
6/3/1984,966,2044,72.21492948,15.44149396,85,38485,57,630,247.2052477,129.1135688,0.025073083,61505,0.52,192.3076923
6/4/1984,578,1299,72.90725471,45.59765657,63,11478,32,706,513.3051639,220.4378005,0.025073083,61505,0.43,232.5581395
6/5/1984,709,4663,72.895381,16.87454722,120,40376,24,763,355.8495922,240.9070248,0.025073083,61505,0.68,147.0588235
6/6/1984,364,1229,89.6138565,47.76232708,138,44204,27,994,288.1436963,100.7715659,0.025073083,61505,0.35,285.7142857
6/7/1984,788,4102,91.86045257,18.99550296,66,32818,15,504,472.3667153,311.7620321,0.025073083,61505,0.66,151.5151515
6/8/1984,812,1257,82.24494085,37.06184855,176,14750,23,105,582.5856155,247.2052477,0.025073083,61505,0.42,238.0952381
6/9/1984,607,4272,72.37183057,33.89099505,96,19232,40,459,601.4802841,429.8537109,0.025073083,61505,0.71,140.8450704
6/10/1984,543,2089,74.00965072,42.64283665,77,43187,90,399,584.1601712,448.7483795,0.025073083,61505,0.77,129.8701299
6/11/1984,443,2153,93.85335275,47.87714129,74,45900,38,318,472.3667153,262.9508048,0.025073083,61505,0.56,178.5714286
6/12/1984,416,1322,73.88460499,29.31088498,124,47618,70,126,555.8181683,277.1218063,0.025073083,61505,0.5,200
6/13/1984,897,3107,78.86916964,25.70775026,144,48597,69,1000,404.6608194,206.266799,0.025073083,61505,0.51,196.0784314
6/14/1984,136,1881,76.21127942,31.5446003,66,30052,94,429,286.5691406,66.13134014,0.025073083,61505,0.23,434.7826087
6/15/1984,236,3984,92.20422412,20.20828574,158,43920,37,346,450.3229352,170.0520175,0.025073083,61505,0.38,263.1578947
6/16/1984,880,3947,88.87424301,34.72902676,173,27332,94,599,281.8454734,267.674472,0.025073083,61505,0.95,105.2631579
6/17/1984,759,4782,91.93403408,48.70415602,141,39841,36,308,546.370834,270.8235834,0.025073083,61505,0.5,200
6/18/1984,334,3064,71.65466749,19.96318072,95,49978,35,854,527.4761654,338.5294793,0.025073083,61505,0.64,156.25
6/19/1984,904,3410,83.22712266,45.63947201,99,14386,73,576,511.7306082,440.8756009,0.025073083,61505,0.86,116.2790698
6/20/1984,518,4778,90.08597156,19.88639795,88,43008,50,388,434.577378,335.3803678,0.025073083,61505,0.77,129.8701299
6/21/1984,709,2638,82.42115965,30.14843849,80,45933,39,709,459.7702695,385.7661508,0.025073083,61505,0.84,119.047619
6/22/1984,941,2909,84.56541486,45.24215781,162,19919,38,899,399.9371523,56.68400583,0.025073083,61505,0.14,714.2857143
6/23/1984,132,1890,71.47003793,27.44053628,196,32747,78,381,574.7128369,388.9152622,0.025073083,61505,0.68,147.0588235
6/24/1984,725,1752,83.5931473,48.86831952,109,27693,77,178,291.2928077,185.7975747,0.025073083,61505,0.64,156.25
6/25/1984,186,1568,92.5703894,26.87793894,72,43177,38,697,316.4856992,69.28045157,0.025073083,61505,0.22,454.5454545
6/26/1984,582,3933,87.36909045,46.90381876,60,47217,72,960,480.2394938,467.6430481,0.025073083,61505,0.97,103.0927835
6/27/1984,493,3510,92.45476011,31.27248717,66,33470,36,365,554.2436126,324.3584778,0.025073083,61505,0.59,169.4915254
6/28/1984,882,1239,77.77759098,38.75401742,88,40574,51,414,437.7264895,261.3762491,0.025073083,61505,0.6,166.6666667
6/29/1984,716,3490,80.49006937,48.87768918,157,20959,94,402,521.1779425,55.10945011,0.025073083,61505,0.11,909.0909091
6/30/1984,550,2895,83.54743816,12.22651699,87,10007,68,736,590.4583941,182.6484632,0.025073083,61505,0.31,322.5806452
7/1/1984,146,1416,71.7725963,37.02872605,52,14536,43,931,509.0013234,181.2881426,0.022248339,78282,0.36,277.7777778
7/2/1984,257,3171,94.37804482,34.66140922,199,27807,74,857,629.2790333,90.64407128,0.022248339,78282,0.14,714.2857143
7/3/1984,453,4215,80.22504601,16.39442011,153,12300,88,195,674.601069,244.0417304,0.022248339,78282,0.36,277.7777778
7/4/1984,321,2170,75.88483964,48.11354933,142,23714,69,470,439.2751147,142.9387278,0.022248339,78282,0.33,303.030303
7/5/1984,368,1798,70.33373998,22.68324444,114,45138,88,500,601.3885499,264.959593,0.022248339,78282,0.44,227.2727273
7/6/1984,385,4183,92.13505313,17.49388418,152,14724,16,938,742.5841224,61.01043259,0.022248339,78282,0.08,1250
7/7/1984,695,2673,84.98246529,16.97170084,147,38397,54,358,350.3741986,339.9152673,0.022248339,78282,0.97,103.0927835
7/8/1984,922,1965,80.10295629,32.24236783,200,43513,36,155,303.3090078,142.9387278,0.022248339,78282,0.47,212.7659574
7/9/1984,952,3413,80.3273708,22.28050906,123,16840,28,705,299.8226973,263.2164378,0.022248339,78282,0.88,113.6363636
7/10/1984,634,3345,83.06465525,18.50792897,156,40825,69,145,634.508499,102.8461578,0.022248339,78282,0.16,625
7/11/1984,797,4175,75.07894152,21.42298747,170,49826,62,647,509.0013234,268.4459034,0.022248339,78282,0.53,188.6792453
7/12/1984,1000,2268,80.62006824,20.26389301,138,45588,81,706,345.144733,165.5997456,0.022248339,78282,0.48,208.3333333
7/13/1984,310,3096,82.2108819,27.12882919,67,21135,82,161,780.9335372,238.8122647,0.022248339,78282,0.31,322.5806452
7/14/1984,826,3323,92.99944111,37.65088136,135,35492,40,345,399.1825447,325.9700256,0.022248339,78282,0.82,121.9512195
7/15/1984,648,2857,84.11141145,43.36076018,119,19213,47,287,493.3129264,238.8122647,0.022248339,78282,0.48,208.3333333
7/16/1984,462,4775,74.15998652,24.47600265,148,49538,14,595,482.8539951,350.3741986,0.022248339,78282,0.73,136.9863014
7/17/1984,360,1732,87.74672295,40.69598381,117,45144,73,228,519.4602547,188.2607634,0.022248339,78282,0.36,277.7777778
7/18/1984,484,3353,80.24466011,37.82964355,154,31450,19,201,407.8983208,273.6753691,0.022248339,78282,0.67,149.2537313
7/19/1984,655,4295,82.73186688,20.72052898,193,16075,98,185,618.820102,202.2060052,0.022248339,78282,0.33,303.030303
7/20/1984,634,3135,78.49956733,34.84870923,65,11549,28,529,613.5906364,299.8226973,0.022248339,78282,0.49,204.0816327
